-1.710693291108087433e+00,1.899258581052194472e+00,-6.588198308897863509e-01,-2.803231079419516991e+00,-1.252094327543224583e+00,-7.736822236344718107e-01,-1.102239622327329860e+00,-6.481462972021089231e-01,-1.905093173951220686e+00,7.618123261545174385e-01,5.431570319356866516e-01,-1.983775658255979790e+00,-4.238434373144389644e-01,1.644885156914789315e+00,1.787634032576593590e+00,-1.776915906840936810e+00,-6.299615984735611462e-01,1.250770672745597167e+00,-1.480715993611085635e+00,-1.531077509815910398e+00,-3.643022601129387028e-01,-1.787899704232488174e-01,-1.809367016127649386e+00,-9.546250379032518163e-01,-3.203758917497282477e-01,-6.209129604021328130e-02
-8.130049897281883542e-01,9.376191854731372732e-01,1.752795880418290375e+00,3.775661990410265068e-01,3.113545835690130215e-01,1.377117312116086012e+00,-3.712795309455138026e-01,-8.347142450061785512e-02,1.845339691385290415e+00,-8.929112806637238275e-01,4.599524923704951251e-01,4.198313750898941543e-01,-2.106341138184628647e+00,-1.735225153376833918e+00,-1.716308421654070715e+00,-1.623013434274078959e+00,3.416146443858629200e-01,-6.016024957797767581e-01,-6.259513665002509608e-01,-1.949824994121118316e+00,-3.085476448828490703e+00,2.149555477153017868e+00,4.794683565988662188e-01,2.398593360309523859e-01,-1.633707409794875054e-01,1.214488027276402760e-01
-1.354141737231439713e+00,-7.778404058143031374e-01,-1.225553993380105844e+00,3.545588207417611493e-01,1.478670314712076106e+00,1.477444265676997048e+00,-1.643830791401878599e+00,-8.735376869193406391e-01,-2.646280360862128145e+00,-1.293086357974950751e+00,-8.061035576920154710e-01,-1.495735066136452573e+00,-5.154507974550079918e-01,6.434703393195218522e-03,-2.423297605801237875e+00,-1.741857761145735761e+00,-8.029003653625119696e-01,2.616343570307414268e+00,9.628463590170215358e-01,-2.047416114626972872e-01,1.568299426789089568e-01,-9.692894636585264179e-01,9.267638365540405987e-01,-1.691963636049776676e-01,-1.545315274534501571e+00,1.630075662894973743e+00
-1.914821465211023810e+00,6.959584447994554557e-01,1.211874864684203024e+00,6.636713066414889894e-01,-9.460902555930943425e-01,6.184224582249204794e-01,2.154912119954068395e+00,-7.255606383076799171e-01,-2.614009019211160023e+00,1.407119490863383282e+00,7.764777791745323954e-02,-4.522012272470290854e-03,-1.681473965962562600e+00,-1.343081918796105445e-01,-3.140848847723383130e+00,1.001813035249754930e-01,-1.022983391503195172e+00,3.114461605724096541e-03,-9.157849875936681094e-01,-1.442882279361868747e+00,4.829220460075357990e-01,-1.288545316606078073e+00,6.901181044058541936e-01,-1.667931313626363821e+00,-1.108026156615421698e+00,-2.293026043474164499e+00
-3.451387130341404541e-01,-2.397521386168152802e+00,-1.741817405901623150e+00,-8.534574958330339856e-01,-1.323668441763501846e+00,-2.561324125736772039e+00,-3.502972830153383565e-01,-9.873915893278714107e-01,1.826887186972448118e+00,1.384682624710783294e+00,-1.561973607083751769e+00,1.899138180650709051e+00,-6.328940682764599979e-01,-1.295808877618864541e+00,1.047643446163591952e+00,-5.670730983534936209e-01,1.639461073653545986e+00,8.797202638260664953e-01,3.819614018662159105e-01,-2.866098172146585576e-01,-2.227725292948959712e+00,-7.140240415715310984e-01,1.167720791916213363e+00,-1.937034544465268349e+00,4.896290882383393939e-01,3.445160822352564267e-01
4.811316832751972861e-01,1.721668764669439522e+00,1.676555685843588384e+00,-4.304791042898842290e-02,-3.379085213059657700e-01,-3.753613437091931626e+00,2.477114837845838594e-03,1.122106819744802308e+00,-1.333442741407090182e+00,-1.683197138212540578e+00,-1.723174563827916561e+00,1.757794438720923003e+00,3.263158121384026611e-01,-8.762614530416602543e-01,4.564323554191396792e-01,-4.893868182696440861e-01,-1.122682170457829809e+00,-1.700391027950704625e+00,3.143644885906798359e-01,1.222597456003269856e-01,-4.516808023063836885e-01,-7.929858367422458754e-01,-2.173966877729164082e+00,5.264725327544541589e-01,-6.992489755874460311e-01,-1.167137934411942357e+00
-1.174233319656472041e+00,-1.849433248989163392e+00,-1.780743340568903044e+00,7.617154342516246901e-01,1.438796945023207652e+00,-7.186279702491975563e-01,-1.191616345665352794e+00,1.805040029543818036e+00,4.327704054870808448e-01,4.953671859881047523e-01,2.856007993602820427e+00,-8.405266982203501991e-01,3.050660112374673494e-01,-1.120967028048875713e+00,-1.285805661912982956e+00,-1.730405703452094546e+00,-9.143217589161913850e-01,-1.456047012683504782e+00,1.850678140680189487e-01,-1.198686905734346331e+00,1.264511283701231226e-01,-5.627178387164195605e-01,-2.686061294517907427e+00,-8.862723912713880159e-01,1.667187839329617116e+00,2.953881298307258971e-02
-2.710826139024381520e-01,-2.513815629092190473e+00,-4.325083291320765411e-01,-2.586877727470109356e+00,-1.378557357520165949e+00,-1.210053648500157009e-01,3.684146183587572176e-01,-7.428027939218783127e-01,3.187128929864519455e-01,-1.504245804025521327e+00,5.068502223084266900e-01,-2.113284214122081561e+00,-1.026203185284542130e+00,2.475004873178683340e+00,-1.394404915580460314e+00,1.511392830810385224e+00,8.798311247893964016e-01,-1.339008350712808770e+00,-2.166783834624888272e-01,-1.909084785948485796e-01,4.973528778358799474e-01,1.056770354517269972e+00,-1.745217369260718965e-01,1.086854767666425525e+00,-7.305083100198430657e-01,-1.432739309061044963e+00
-1.125774198119434688e+00,1.510410510217197855e+00,-1.804165093521859387e+00,3.128306245525975804e-01,-1.666455506020176225e+00,1.129766052279193023e+00,-1.792312247848991902e+00,-8.034698264552754265e-01,6.893991990581671558e-01,-2.061886291079730871e+00,-1.446730981077765543e+00,-1.120669561823689708e+00,3.982077434226888868e-01,-2.213483261379646017e+00,-4.231687966808183043e-01,-2.527438114465082819e+00,-1.760015354433272172e+00,-1.530890610278576647e+00,-1.375317912668392095e+00,-9.716102328622577833e-01,3.548318105572818570e-01,-1.980349667388133117e+00,2.403739534724259608e-01,-2.298553886809246549e+00,-1.762525638698834829e+00,-2.358754874989129391e+00
-1.452644037783117792e+00,-2.712112278219180883e+00,-1.288598610269672928e+00,8.223612045531069059e-01,-1.483196462016719730e+00,2.587719294601429798e+00,-5.101934437013170287e-01,-2.237761251749142977e-01,-5.017510576049655224e-01,7.256653305729351966e-02,-1.683041949682692939e+00,-1.740069990694704138e+00,-2.782362770685962126e-03,-1.930270986312163428e+00,1.298782731286292069e+00,2.562082802247288349e+00,-4.834042888650976755e-01,-1.216636824285932228e+00,-1.436402238478298621e+00,-1.219619649210085477e+00,-6.713779886956193765e-01,-1.473595787397644408e+00,-4.605000652504945835e-01,7.748076187120604696e-02,-4.573079203069612131e-01,1.125749162573657230e-01
